Study ID,Team member,Author (last name of first author),Year published (>=2010),Journal,Title,DOI Link,Type of study ,"Name of initiative - larger umbrella initiative, not project (if other, add initiative)",Name of project,Implementing institution,World region ,Country ,Sub-national region (e.g. State/Province),Site name (text descr of site e.g. park name),latitude,longitude,Restoration status,Restoration Start Year,Ending Year,Area under restoration (if restoration began before 2000),Calculate area from 2000 (assuming linear),Area under restoration (original unit),Area (conversion factor),Total Area,Area (categorical),Total cost (number only in USD),Forest defined (Y/N),Definition of forest,(1) Tropical and Subtropical Moist Broadleaf Forests,(2) Tropical and Subtropical Dry Broadleaf Forests,(3) Tropical and Subtropical Coniferous Forests,(4) Temperate Broadleaf and Mixed Forests,(5) Temperate Coniferous Forests,(6) Boreal Forests/Taiga,"(7) Tropical and subtropical grasslands, savannas, and shrublands","(8) Temperate Grasslands, Savannas, and Shrublands",(9) Flooded Grasslands and Savannas,(10) Montane Grasslands and Shrublands,(11) Tundra,"(12) Mediterranean Forests, Woodlands, and Scrub",(13) Deserts and Xeric Shrublands,(14) Mangroves,(15) Wetlands,(1) Natural regeneration,(2) Assisted regeneration,(3) Regeneration unspecified,(4) Active ecological restoration,(5) Mixed timber species plantation,(6) Monoculture timber plantation,(7) Plantation and/or woodlot unspecified,"(8) Agroforestry (fruit, nut, oil palm, etc)",(9) Multistrata agroforestry (e.g. shade grown crops),(10 Tree intercropping agroforestry (trees in croplands >30%),(11) Silvopastoral systems (trees in pasture >30%),(12) Transitional land use (agroforestry as a transitional phase towards ecological restoration),(13) Afforestation (active planting in non-forest ecosystem e.g. natural grasslands),"Dominant restored species (if other, add scientific name)",Native or exotic species,Restored stand age (note number of years),"Survival rate (%, note number only)",(1) Agriculture unspecified,(2) Cropland,(3) Pasture/ Grazing lands,(4) Agro-silvo-pastoral system,(5) Shifting cultivation/fallow,(6) Aquaculture,(7) Tree monocrop/ Plantation,(8) Deforested (clear cut),(9) Degraded (selective logging),"(10) Land used for extractive activities (e.g. mining, oil & gas)",(11) Fire,"(12) Non-fire disturbance (e.g. landslide, hurricane)",(13) Marginal land and/or abandoned land,(14) Other,Unknown,Age of previous disturbance/ land use (note number of years),(1) Ecosystem function,(2) Water provision/quality,(3) Biodiversity and habitat recovery,(4) Ecological connectivity,(5) Elimination of exotic/ invasive species,(6) Carbon sequestration,(7) Soil fertility,"(8) Reduce risks (erosion, windbreaks, flood control)",(9) Reclamation (clean up and repair after extraction activities),(10) Regulatory,(11) Payment for ecosystem service,(12) Agroforestry/ commercial,(13) Local employment and enhacing livelihoods,(14) Recreation/ eco-tourism,(15) Other,Unknown,Biomass measured? y/n,Biomass change (+/-),Biomass value (Mg/ha),C sequestration measured? y/n,C sequestration change? +/-,C sequestration value (Mg/ha),Water quality measured (?),Water quality change? +/-,Water quality value,Biodiversity measured? y/n,Biodiversity change +/-,Biodiversity value,"Soil nutrients (SOC, N, P) measured? y/n","Soil nutrients (SOC, N, P) change? +/-","Soil nutrients (SOC, N, P) value",Other ecosystem function measured? (record function),Other ecosystem function change,Other ecosystem function value,Notes
199,Jake,Gnanappazham,2011,Geocarto International,"	The dynamics in the distribution of mangrove forests in Pichavaram, South India - perception by user community and remote sensing","	10.1080/10106049.2011.591943",Remote sensing,,,Community,SA (South Asia),India,Tamil Nadu,Pichavaram,11.408108,79.802938,Ongoing success,1991,2011,531,292.05,292.05,1,292.05,(1) 100-1000 ha/ 1-10 km2 ,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
220,Lillian,Pasha,2016,Journal of the Indian Society of Remote Sensing,"Assessment of Land Cover Change Hotspots in Gulf of Kachchh, India Using Multi-Temporal Remote Sensing Data and GIS",10.1007/s12524-016-0562-9,Remote sensing,,Integrated Coastal Zone Management Project,Multiple,SA (South Asia),India,Gujarat,Gulf of Kachchh,22.761554,69.958171,Unknown,1999,2015,529.7,496.59375,496.59,100,49659,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Mangrove,unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,"paper mentions afforestation/planting programs but implies some mangrove expansion is due to natural regeneration; previous land cover was mostly mud flat; motivation includes community use of magroves for fuel (but not commercial); magrove rehabilitation includes community groups, government, and World Bank"
229,Lillian,Roy,2018,Environmental Monitoring and Assessment,"Analyzing the effects of afforestation on estuarine environment of river Subarnarekha, India using geospatial technologies and participatory appraisals",10.1007/s10661-018-7030-7,Remote sensing,,Integrated Coastal Zone Management Project,Government,SA (South Asia),India,Odisha,Bichitrapur Prorosed Reserve Forest,21.58333333,87.4,Unknown,2003,2016,,#N/A,109.08,1,109.08,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Casuarina equisetifolia and mangrove species,native,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,"Casuarina trees were planted for timber and to prevent erosion of mangroves; mangroves also expanded naturally - mangrove expansion was 47.34 ha, tree planting was 61.74 ha; land use before restoration/planting was marginal land, agricultural land, and open water"
179,Jake,Briggs,2013,Defra report DX11-04,Vegetation Mapping for Reforestation and Carbon Capture in the Harapan Rainforest.,,Multiple,,,NGO,SEA (Southeast Asia),Indonesia,Jambi and South Sumatra,Harapan Rainforest,-2.0978,103.322239,Ongoing success,,,,#DIV/0!,3642,1,3642,(2) 1000-5000 ha / 10-50 km2,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"Back cited from de Kok (2015). Biomass and carbon measured, but report says that numbers provided are ""preliminary,"" so I did not include them. Field and remote sensing study, supported by Kew Botanical Society. Need to verify age of ""very young forests"" and also determine whether ""young forests"" fit within our date range."
235,Lillian,Setiawan,2014,International Journal of Applied Earth Observation and Geoinformation,Characterizing the dynamics change of vegetation cover on tropical forestlands using 250 m multi-temporal MODIS EVI,10.1016/j.jag.2013.06.008,Remote sensing,,,,SEA (Southeast Asia),Indonesia,Java,,-7.6145,110.7122,Unknown,2003,2005,,#N/A,2162,1,2162,(2) 1000-5000 ha / 10-50 km2,(8) unknown,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,unknown,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
235,Lillian,Setiawan,2014,International Journal of Applied Earth Observation and Geoinformation,Characterizing the dynamics change of vegetation cover on tropical forestlands using 250 m multi-temporal MODIS EVI,10.1016/j.jag.2013.06.008,Remote sensing,,,,SEA (Southeast Asia),Indonesia,Java,,-7.6145,110.7122,Unknown,2005,2006,,#N/A,250,1,250,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
168,Alice,Amici,2015,Biodiversity and Conservation,Anthropogenic drivers of plant diversity: perspective on land use change in a dynamic cultural landscape,10.1007/s10531-015-0949-x,Review,,Habitat Directive/ Natura 2000 ,,"EU (Europe and Central Asia, includes Russia)",Italy,Siena,protected area network in province,43.328363,11.32594,Unknown,1954,2005,12022.26,1178.652941,1178.652941,1,1178.652941,(2) 1000-5000 ha / 10-50 km2,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,unknown,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
178,Alice,Bracchetti,2012,Landscape and Urban Planning,Land-cover changes in a remote area of central Apennines (Italy) and management directions,10.1016/j.landurbplan.2011.09.005,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Italy,Ascoli-Piceno,,42.8175,13.38888889,Unknown,1978,2006,1344,288,288,1,288,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,both native and exotic,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,"Woodland defined as closed canopy, used aerial photographs and digitized areas by hand, reforestation occuring as a result of rural area abondonment after WW2 (migration to cities, industialization). Previous land use general agricultural, cropland and pasture"
242,Alice,Tattoni,2011,Environmental Management,The Fate of Priority Areas for Conservation in Protected Areas: A Fine-Scale Markov Chain Approach,10.1007/s00267-010-9601-4,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Italy,Trento,Paneveggio-Pale di S. Martino Natural Park,46,11,Unknown,2000,,,#N/A,2,100,200,(1) 100-1000 ha/ 1-10 km2 ,(8) unknown,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
176,Alice,Bayraktarov,2015,Ecological Applications,The cost and feasibility of marine coastal restoration,10.1890/15-1077,Review,,,Government,SEA (Southeast Asia),Malaysia,,,4.285183,102.065458,Project actions complete,2005,2010,,#N/A,1819,1,1819,(2) 1000-5000 ha / 10-50 km2,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,multiple mangrove,unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
62,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Reforestación diversificada, manejo sustentable de recurso mediante UMA",Other,LATAM (Latin America & Caribbean) ,Mexico,Chiapas,Ocosingo,16.906665,-92.092242,Project actions complete,2011,2016,,#N/A,98,1,98,(0)<100 ha,(2) 100-500k,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,native,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
63,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Mantenimiento de Plantaciones Forestales a Través del Control de Malezas, Plagas y Enfermedades, Cajeteo y Aplicación de Materia Organica",Government,LATAM (Latin America & Caribbean) ,Mexico,Chiapas,"Cintalapa, (la Florida)",16.688503,-93.729997,Project actions complete,2010,2016,,#N/A,25,1,25,(0)<100 ha,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,,both native and exotic,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
64,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Implementación del plan de restauración ecológica de la zona de restauración y protección ambiental loma de santa maría y depresiones aledañas, Morelia, Michoacán.",Multiple,LATAM (Latin America & Caribbean) ,Mexico,Michoacán,"Morelia, (Mojonera)",19.700369,-101.201752,Unknown,2010,2012,,#N/A,166.7,1,166.7,(1) 100-1000 ha/ 1-10 km2 ,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,native,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
67,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Restauración ambiental y restablecimiento de funciones ecológicas en el bosque tropical caducifolio,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Jalisco,La Huerta,19.484391,-104.642866,Project actions complete,2011,2016,,#N/A,12,1,12,(0)<100 ha,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,native,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,
68,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Programa de Restauración Ecológica para El Sitio del Proyecto Ampliación de La Cantera de Caliza de La Planta de Cemento Tepetzingo,Company,LATAM (Latin America & Caribbean) ,Mexico,Morelos,Emiliano Zapata,18.846159,-99.18475,Start of implementation,2017,2018,,#N/A,83,1,83,(0)<100 ha,,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
71,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Modelos experimentales para viabilizar la integración de la población local en actividades de restauración,University,LATAM (Latin America & Caribbean) ,Mexico,Guerrero,Ayutla de los Libres,16.965439,-99.096708,Unknown,2010,2017,,#N/A,13.5,1,13.5,(0)<100 ha,,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
72,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Cloud Forest Restoration Project in Xalapa, Veracruz, Mexico",University,LATAM (Latin America & Caribbean) ,Mexico,Veracruz,"Xalapa, (Parque Ecológico Clavijero)",19.542018,-96.875918,Start of implementation,2011,2017,,#N/A,30,1,30,(0)<100 ha,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,native,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
73,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Programa de manejo en ANP, sitios Ramsar y otras modalidades de conservación, ejercicio fiscal 2016",Multiple,LATAM (Latin America & Caribbean) ,Mexico,Jalisco,Zapotlán,20.621785,-103.062674,Start of implementation,2016,2016,,#N/A,3320,1,3320,(2) 1000-5000 ha / 10-50 km2,(2) 100-500k,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
74,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,"Conservación y Restauración del Paisaje Forestal, en la Región del Volcán Tacaná, para el establecimiento de corredores y conectores de biodiversidad",Multiple,LATAM (Latin America & Caribbean) ,Mexico,Chiapas,Cacahoatán,14.993336,-92.164543,Start of implementation,2014,2017,,#N/A,15,1,15,(0)<100 ha,(2) 100-500k,N,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
75,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Wetland restoration in a protected area: Ecological and social impacts,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Veracruz,"Tecolutla, (CieN/Aga de Fuerte)",20.481796,-97.014249,Start of implementation,2015,2017,,#N/A,50,1,50,(0)<100 ha,(2) 100-500k,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,native,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
76,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Restauracion hidraulica en la laguna de Tampamachoco en el estado de Veracruz para la rehabilitacion del manglar y de sus servicios ambientales,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Veracruz,Tuxpan,20.956768,-97.398011,Ongoing,2011,2018,,#N/A,27.9,1,27.9,(0)<100 ha,(2) 100-500k,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
110,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Reservas celulares forestales,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Oaxaca,Villa de Tututepec,16.129794,-97.608266,Project actions complete,2007,2017,,#N/A,7000,1,7000,"(3) 5000-20,000 ha / 50-200 km2",(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,native,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,
111,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Conservación de las selvas tropicales mediante la producción ganadera sustentable,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Veracruz,San Andrés y Tlaquiltenango,18.440365,-95.208715,Project actions complete,2011,2017,,#N/A,10,1,10,(0)<100 ha,(2) 100-500k,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,native,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,
112,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Estación de Restauración Barrancas del río Tembembe,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Morelos,Temixco,18.842596,-99.232911,Project actions complete,2003,2011,,#N/A,100,1,100,(1) 100-1000 ha/ 1-10 km2 ,,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
152,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,Mexico,Quintana Roo,,19.945942,-87.979459,Unknown,2011,2018,,#N/A,4710,1,4710,(2) 1000-5000 ha / 10-50 km2,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information based on CONAFOR PES program data
153,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,Mexico,Quintana Roo,,19.945942,-87.979459,Unknown,2011,2018,,#N/A,4713,1,4713,(2) 1000-5000 ha / 10-50 km2,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information based on CONAFOR PES program data
154,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,Mexico,Quintana Roo,,19.945942,-87.979459,Unknown,2011,2018,,#N/A,35345,1,35345,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information based on CONAFOR PES program data
155,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,Mexico,Quintana Roo,,19.945942,-87.979459,Unknown,2011,2018,,#N/A,39,1,39,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information based on CONAFOR PES program data
156,Stephanie,IUCN,2019,IUCN Report ,The 2nd Bonn Challenge Progress Report. Application of the Barometer in 19 Bonn Challenge Countries in 2020,,Grey literature,,,,LATAM (Latin America & Caribbean) ,Mexico,Quintana Roo,,19.945942,-87.979459,Unknown,2011,2018,,#N/A,710,1,710,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,unknown,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,Y,positive,,,,,Y,,,,,,,,,Information based on CONAFOR PES program data
202,Jake,Honey-Roses,2018,Restoration Ecology,Quantifying active and passive restoration in Central Mexico from 1986–2012: assessing the evidence of a forest transition,10.1111/rec.12703,Remote sensing,,,Multiple,LATAM (Latin America & Caribbean) ,Mexico,Michoacan,Monarch Buttefly Biosphere Reserve,19.563774,-100.294833,Ongoing success,2000,,,#N/A,1078,1,1078,(2) 1000-5000 ha / 10-50 km2,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Pinus pseudostrobus and Abies religiosa,native,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,Restoration is a mix of assisted and natural. Intended to protect monarch butterfly habitat. Active efforts funded by Mexican government and NGOs including WWF and Monarch Butterfly Fund
216,Jeff,Lopez-Barreram Fabiola,2014,Land Use Policy,"Identifying deforestation attractors and patterns of fragmentation for seasonally dry tropical forest in central Veracruz, Mexico",https://doi.org/10.1016/j.landusepol.2014.06.004,Remote sensing,,,,LATAM (Latin America & Caribbean) ,Mexico,Veracruz,Antigua watershed,19,-96.75,Unknown,2000,2007,,#N/A,12741,1,12741,"(3) 5000-20,000 ha / 50-200 km2",(8) unknown,Y,(3) - other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,native,mixed,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,,,N,,,N,,,N,,,N,,,N,,,
186,Alice,Corradini,2016,iForest- Biogeosciences and Forestry,An overview of Italian participation in afforestation and reforestation projects under the Clean Development Mechanism,10.3832/ifor1654-009,Review,CDM,Project 1948: Moldova Soil Conservation Project,Multiple,"EU (Europe and Central Asia, includes Russia)",Moldova,whole country except Transnistria,,47.268371,28.647899,Unknown,2009,,,#N/A,18283,1,18283,"(3) 5000-20,000 ha / 50-200 km2",,N,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Mix of native and non-native species,both native and exotic,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,
